,intercept,game,price,year,rank,geek_rtg,avg_rtg,std_dev,num_voters,players,minutes,age,weight,page_views,thematic,strategic,them*strat,all_plays,this_month
209,1,BattleLore: Second Edition,90.0,2013,255,7.187,7.72,1.35,5804,2.0,90.0,14.0,2.7,951676.0,0.0,0.0,0.0,12505.0,51.0
210,1,Imperial 2030,68.68,2009,256,7.187,7.68,1.47,5877,6.0,180.0,12.0,3.51,570464.0,0.0,1.0,0.0,9328.0,33.0
211,1,Onitama,29.99,2014,257,7.185,7.39,1.22,16364,2.0,20.0,8.0,1.69,730968.0,0.0,0.0,0.0,77176.0,1032.0
212,1,Antiquity,179.99,2004,261,7.182,7.88,1.54,3944,4.0,180.0,14.0,4.31,798041.0,0.0,1.0,0.0,7942.0,20.0
213,1,Nemo's War (Second Edition),83.0,2017,263,7.175,7.95,1.32,3809,4.0,120.0,13.0,3.18,807636.0,1.0,0.0,0.0,9924.0,84.0
214,1,Century: Spice Road,75.6,2017,264,7.173,7.36,1.22,19691,5.0,45.0,8.0,1.78,914600.0,0.0,1.0,0.0,83756.0,670.0
215,1,Mage Wars Arena,69.99,2012,265,7.166,7.63,1.62,7479,2.0,90.0,13.0,3.67,1276999.0,0.0,0.0,0.0,14861.0,50.0
216,1,Under Falling Skies,29.99,2020,266,7.166,7.98,1.08,3600,1.0,40.0,12.0,2.43,360090.0,0.0,1.0,0.0,20926.0,1350.0
217,1,Cryptid,35.0,2018,267,7.161,7.5,1.26,8571,5.0,50.0,10.0,2.2,447398.0,0.0,1.0,0.0,42028.0,631.0
218,1,Telestrations,24.34,2009,268,7.16,7.4,1.39,13535,8.0,30.0,12.0,1.08,621424.0,0.0,0.0,0.0,52818.0,173.0
219,1,Above and Below,31.49,2015,269,7.16,7.41,1.26,13516,4.0,90.0,13.0,2.52,989314.0,1.0,0.0,0.0,29460.0,128.0
220,1,Small World,99.99,2009,270,7.159,7.25,1.3,63447,5.0,80.0,8.0,2.35,2919851.0,0.0,1.0,0.0,145857.0,431.0
221,1,Dungeon Lords,91.6,2009,271,7.158,7.39,1.43,13049,4.0,90.0,12.0,3.56,1267327.0,0.0,1.0,0.0,23395.0,26.0
222,1,Arboretum,17.49,2015,272,7.157,7.37,1.23,14353,4.0,30.0,8.0,2.16,702985.0,0.0,0.0,0.0,53750.0,438.0
223,1,Mysterium,35.77,2015,274,7.155,7.29,1.37,33980,7.0,42.0,10.0,1.91,1446330.0,1.0,0.0,0.0,87700.0,371.0
224,1,Sid Meier's Civilization: The Board Game,219.99,2010,275,7.154,7.41,1.49,14708,4.0,240.0,13.0,3.88,1627664.0,0.0,1.0,0.0,21272.0,26.0
225,1,Tiny Epic Galaxies,24.42,2015,277,7.153,7.37,1.2,16614,5.0,45.0,14.0,2.16,933133.0,0.0,1.0,0.0,55941.0,286.0
226,1,Heaven & Ale,64.99,2017,278,7.152,7.57,1.18,6856,4.0,90.0,12.0,3.25,498305.0,0.0,1.0,0.0,22052.0,160.0
227,1,Letters from Whitechapel,49.95,2011,280,7.148,7.39,1.36,14161,6.0,90.0,14.0,2.65,1004212.0,1.0,1.0,1.0,24199.0,64.0
228,1,Merchants & Marauders,64.99,2010,281,7.146,7.41,1.49,13000,4.0,180.0,13.0,3.24,1536663.0,1.0,0.0,0.0,22765.0,68.0
229,1,Acquire,59.99,1964,282,7.144,7.34,1.34,18513,6.0,90.0,12.0,2.5,1199520.0,0.0,1.0,0.0,38641.0,73.0
230,1,The Resistance,19.98,2009,283,7.143,7.27,1.46,36778,10.0,30.0,13.0,1.61,1716417.0,0.0,0.0,0.0,152948.0,296.0
231,1,Ghost Stories,48.77,2008,284,7.142,7.31,1.42,19784,4.0,60.0,12.0,2.9,1438568.0,0.0,1.0,0.0,63559.0,77.0
232,1,Glass Road,59.95,2013,285,7.141,7.44,1.23,9289,4.0,80.0,13.0,2.98,704557.0,0.0,1.0,0.0,33811.0,141.0
233,1,Love Letter,14.99,2012,286,7.141,7.23,1.34,58143,4.0,20.0,10.0,1.19,1856206.0,0.0,0.0,0.0,305035.0,1388.0
234,1,Mission: Red Planet (Second Edition),136.65,2015,287,7.141,7.45,1.18,9327,6.0,90.0,14.0,2.2,538790.0,0.0,1.0,0.0,17711.0,86.0
235,1,Neuroshima Hex! 3.0,31.41,2006,288,7.139,7.41,1.4,13621,4.0,30.0,13.0,2.61,1023950.0,0.0,1.0,0.0,64031.0,359.0
236,1,Star Wars: Armada,118.7,2015,289,7.139,7.85,1.49,4760,2.0,120.0,14.0,3.16,942680.0,1.0,0.0,0.0,11210.0,37.0
237,1,Dixit,28.48,2008,290,7.138,7.25,1.38,52940,6.0,30.0,8.0,1.21,1847561.0,0.0,0.0,0.0,142296.0,572.0
238,1,Takenoko,34.62,2011,291,7.137,7.26,1.19,36938,4.0,45.0,8.0,1.98,1365955.0,0.0,0.0,0.0,119833.0,681.0
239,1,Survive: Escape from Atlantis!,34.99,1982,292,7.137,7.31,1.19,21545,4.0,60.0,8.0,1.71,1144470.0,0.0,0.0,0.0,59583.0,325.0
240,1,Agricola: All Creatures Big and Small,47.37,2012,294,7.134,7.37,1.22,12579,2.0,30.0,13.0,2.35,776870.0,0.0,1.0,0.0,42137.0,120.0
241,1,Evolution: Climate,59.94,2016,295,7.127,7.61,1.28,6450,6.0,60.0,12.0,2.78,534734.0,0.0,1.0,0.0,12825.0,58.0
242,1,Bärenpark,34.36,2017,297,7.125,7.36,1.07,13207,4.0,45.0,8.0,1.64,535407.0,0.0,0.0,0.0,51932.0,391.0
244,1,Nidavellir,39.99,2020,299,7.124,7.75,1.11,4517,5.0,45.0,10.0,2.16,312712.0,0.0,1.0,0.0,20443.0,1190.0
245,1,Altiplano,44.76,2017,300,7.122,7.53,1.27,7388,5.0,120.0,12.0,3.33,594142.0,0.0,1.0,0.0,21794.0,128.0
246,1,Harry Potter: Hogwarts Battle,58.65,2016,301,7.122,7.44,1.37,13284,4.0,60.0,11.0,2.1,1271923.0,1.0,1.0,1.0,80444.0,676.0
247,1,Arkham Horror (Third Edition),49.99,2018,302,7.118,7.77,1.54,5746,6.0,180.0,14.0,3.29,860988.0,1.0,0.0,0.0,15057.0,262.0
248,1,Notre Dame,74.99,2007,304,7.109,7.34,1.21,12445,5.0,75.0,10.0,2.75,693820.0,0.0,1.0,0.0,40565.0,62.0
249,1,"Unmatched: Battle of Legends, Volume One",59.98,2019,306,7.109,7.99,1.3,3598,4.0,40.0,9.0,1.9,501931.0,0.0,1.0,0.0,17346.0,577.0
250,1,Bunny Kingdom,39.45,2017,308,7.107,7.46,1.25,8458,4.0,60.0,12.0,2.27,541716.0,0.0,0.0,0.0,30577.0,306.0
251,1,For Sale,25.99,1997,309,7.106,7.22,1.15,24994,6.0,30.0,10.0,1.26,1006398.0,0.0,0.0,0.0,150079.0,906.0
252,1,The Pillars of the Earth,29.99,2006,311,7.099,7.28,1.19,16642,4.0,120.0,12.0,2.82,1037626.0,0.0,1.0,0.0,29263.0,63.0
253,1,Endeavor,64.99,2009,312,7.098,7.4,1.22,9156,5.0,90.0,12.0,2.91,858760.0,0.0,1.0,0.0,22929.0,18.0
254,1,Blood Bowl: Team Manager – The Card Game,99.99,2011,314,7.096,7.38,1.3,10541,4.0,120.0,14.0,2.33,652987.0,1.0,0.0,0.0,23978.0,50.0
255,1,Gùgōng,50.71,2018,315,7.096,7.52,1.22,6685,5.0,90.0,12.0,3.08,676545.0,0.0,1.0,0.0,17466.0,104.0
256,1,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,39.99,2016,316,7.092,7.73,1.43,4503,8.0,120.0,10.0,2.19,395852.0,1.0,0.0,0.0,9362.0,58.0
257,1,In the Year of the Dragon,37.01,2007,318,7.092,7.34,1.35,11027,5.0,100.0,12.0,3.1,685574.0,0.0,1.0,0.0,29498.0,86.0
258,1,Fantasy Realms,35.0,2017,319,7.091,7.53,1.25,6444,6.0,20.0,14.0,1.74,349742.0,0.0,0.0,0.0,72695.0,3311.0
259,1,Gizmos,36.26,2018,321,7.088,7.44,1.13,8195,4.0,50.0,14.0,2.03,376227.0,0.0,0.0,0.0,38111.0,417.0
260,1,Lost Cities,27.34,1999,323,7.086,7.18,1.27,38634,2.0,30.0,10.0,1.49,1551185.0,0.0,0.0,0.0,264451.0,1609.0
261,1,Claustrophobia,229.99,2009,324,7.084,7.51,1.37,6733,2.0,45.0,14.0,2.48,1119485.0,1.0,0.0,0.0,16826.0,10.0
262,1,Tiny Towns,49.99,2019,325,7.083,7.34,1.18,12007,6.0,60.0,14.0,2.08,606238.0,0.0,0.0,0.0,56598.0,779.0
263,1,Azul: Stained Glass of Sintra,36.49,2018,326,7.083,7.4,1.18,9684,4.0,45.0,8.0,2.01,480862.0,0.0,0.0,0.0,36373.0,272.0
264,1,Forgotten Waters,59.95,2020,327,7.083,8.11,1.36,2792,7.0,240.0,14.0,2.1,399205.0,1.0,0.0,0.0,6566.0,195.0
265,1,Clash of Cultures,139.99,2012,328,7.082,7.61,1.43,5288,4.0,240.0,14.0,3.6,970679.0,0.0,1.0,0.0,11117.0,16.0
266,1,Nippon,189.99,2015,330,7.081,7.69,1.2,4370,4.0,120.0,12.0,3.79,410993.0,0.0,1.0,0.0,11611.0,53.0
267,1,King of Tokyo,33.97,2011,331,7.081,7.18,1.32,59611,6.0,30.0,8.0,1.49,2102137.0,0.0,0.0,0.0,275580.0,2665.0
268,1,My City,34.95,2020,334,7.076,7.85,1.17,3531,4.0,30.0,10.0,2.01,306235.0,0.0,1.0,0.0,61998.0,2530.0
269,1,Innovation,17.92,2010,336,7.073,7.26,1.6,15474,4.0,60.0,12.0,2.75,1196013.0,0.0,1.0,0.0,98596.0,608.0
270,1,Space Hulk (Third Edition),449.95,2009,337,7.072,7.53,1.82,6783,2.0,60.0,12.0,2.78,1243080.0,1.0,0.0,0.0,10112.0,9.0
271,1,Nusfjord,69.99,2017,340,7.071,7.64,1.19,4650,5.0,100.0,12.0,2.86,598722.0,0.0,1.0,0.0,22245.0,290.0
273,1,Advanced Squad Leader,29.99,1985,342,7.07,7.99,2.06,3554,2.0,480.0,14.0,4.73,1141157.0,0.0,0.0,0.0,17051.0,64.0
274,1,Star Realms: Frontiers,21.5,2018,344,7.067,8.0,1.18,3050,4.0,45.0,12.0,1.88,199408.0,0.0,1.0,0.0,16807.0,248.0
275,1,The Godfather: Corleone's Empire,38.23,2017,345,7.065,7.55,1.33,6110,5.0,90.0,14.0,2.62,517368.0,1.0,1.0,1.0,12002.0,95.0
276,1,Mice and Mystics,53.95,2012,346,7.065,7.29,1.42,17322,4.0,90.0,7.0,2.71,1971469.0,1.0,0.0,0.0,43131.0,109.0
277,1,London (Second Edition),55.0,2017,348,7.061,7.59,1.14,4995,4.0,90.0,14.0,2.69,354372.0,0.0,1.0,0.0,14313.0,160.0
278,1,Dice Forge,23.8,2017,349,7.059,7.28,1.22,16163,4.0,45.0,10.0,1.96,815115.0,0.0,0.0,0.0,68026.0,723.0
279,1,Pandemic: Fall of Rome,39.52,2018,352,7.059,7.7,1.13,4308,5.0,60.0,8.0,2.44,332324.0,0.0,1.0,0.0,12079.0,113.0
280,1,Arkham Horror,299.99,2005,353,7.058,7.25,1.7,37268,8.0,240.0,14.0,3.58,3648254.0,1.0,0.0,0.0,75817.0,97.0
281,1,Abyss,99.99,2014,354,7.058,7.33,1.27,11137,4.0,60.0,14.0,2.33,717374.0,0.0,1.0,0.0,32981.0,281.0
282,1,Newton,32.47,2018,355,7.058,7.61,1.21,4846,4.0,90.0,14.0,3.38,403741.0,0.0,1.0,0.0,15923.0,197.0
283,1,Charterstone,48.65,2017,356,7.058,7.34,1.67,12379,6.0,75.0,14.0,2.83,1469974.0,0.0,1.0,0.0,77582.0,245.0
284,1,Stockpile,149.95,2015,358,7.054,7.53,1.22,5809,5.0,45.0,13.0,2.11,410052.0,0.0,1.0,0.0,16667.0,97.0
285,1,Fresco,154.99,2010,359,7.054,7.28,1.15,12130,4.0,60.0,10.0,2.64,769824.0,0.0,1.0,0.0,23838.0,54.0
286,1,Awkward Guests,41.99,2016,360,7.054,7.71,1.29,4306,8.0,75.0,12.0,2.32,309728.0,1.0,0.0,0.0,13913.0,378.0
287,1,Tekhenu: Obelisk of the Sun,60.0,2020,361,7.05,7.91,1.31,3181,4.0,120.0,14.0,4.08,420561.0,0.0,1.0,0.0,9184.0,274.0
288,1,The Search for Planet X,45.0,2020,362,7.05,8.18,1.16,2317,4.0,60.0,13.0,2.31,266910.0,0.0,1.0,0.0,9465.0,799.0
289,1,Santa Maria,74.95,2017,365,7.046,7.53,1.18,5567,4.0,90.0,12.0,3.05,384504.0,0.0,1.0,0.0,17175.0,107.0
290,1,Firefly: The Game,39.99,2013,367,7.045,7.4,1.57,10802,4.0,240.0,13.0,2.95,1316783.0,1.0,0.0,0.0,19887.0,59.0
291,1,Ginkgopolis,59.99,2012,368,7.044,7.49,1.29,5636,5.0,45.0,13.0,2.92,524827.0,0.0,1.0,0.0,23708.0,227.0
292,1,Twice as Clever!,19.95,2019,369,7.042,7.51,1.16,5694,4.0,30.0,10.0,2.35,243023.0,0.0,0.0,0.0,58006.0,755.0
293,1,Thunderstone Quest,52.34,2018,370,7.042,7.87,1.39,3381,4.0,90.0,14.0,2.84,664082.0,0.0,1.0,0.0,11890.0,57.0
294,1,Downforce,39.95,2017,373,7.036,7.34,1.22,8997,6.0,40.0,10.0,1.73,450579.0,0.0,0.0,0.0,49043.0,584.0
295,1,Chinatown,53.16,1999,375,7.034,7.34,1.34,8858,5.0,60.0,12.0,2.27,625836.0,0.0,1.0,0.0,17728.0,99.0
296,1,Point Salad,19.99,2019,378,7.029,7.3,1.11,10327,6.0,30.0,8.0,1.16,291111.0,0.0,0.0,0.0,71266.0,1529.0
297,1,Quadropolis,49.99,2016,379,7.028,7.27,1.1,11477,4.0,60.0,8.0,2.21,619465.0,0.0,0.0,0.0,35057.0,117.0
298,1,Kingsburg,39.98,2007,380,7.027,7.19,1.23,18561,5.0,90.0,13.0,2.43,1029684.0,0.0,1.0,0.0,53009.0,70.0
299,1,Heroscape Master Set: Rise of the Valkyrie,329.99,2004,381,7.027,7.44,1.56,7871,4.0,90.0,8.0,2.29,1199802.0,1.0,0.0,0.0,26903.0,33.0
300,1,Aeon's End: The New Age,59.0,2019,382,7.027,8.7,1.16,1631,4.0,60.0,14.0,2.9,229491.0,0.0,1.0,0.0,8654.0,118.0
301,1,Biblios,21.53,2007,384,7.019,7.2,1.18,15517,4.0,30.0,10.0,1.68,767423.0,0.0,1.0,0.0,73404.0,311.0
302,1,BattleLore,90.0,2006,386,7.017,7.37,1.42,9115,2.0,60.0,10.0,2.76,1491678.0,1.0,0.0,0.0,26093.0,4.0
303,1,Amerigo,77.77,2013,387,7.016,7.47,1.24,5635,4.0,90.0,10.0,2.99,497907.0,0.0,1.0,0.0,14145.0,68.0
304,1,Pandemic: The Cure,49.99,2014,388,7.016,7.29,1.22,9676,5.0,30.0,8.0,2.06,518783.0,0.0,1.0,0.0,48886.0,161.0
305,1,Pandemic: Reign of Cthulhu,65.48,2016,389,7.015,7.4,1.25,8366,4.0,40.0,14.0,2.18,632906.0,1.0,1.0,1.0,19203.0,90.0
306,1,Lord of the Rings: The Confrontation,120.0,2005,390,7.014,7.48,1.34,5778,2.0,30.0,14.0,2.19,456136.0,0.0,1.0,0.0,18741.0,44.0
307,1,Imperial Settlers: Empires of the North,44.35,2019,391,7.013,7.59,1.36,4687,4.0,90.0,10.0,2.82,445961.0,0.0,1.0,0.0,16747.0,331.0
308,1,Hallertau,79.99,2020,392,7.013,8.12,1.16,2319,4.0,140.0,12.0,3.28,363867.0,0.0,1.0,0.0,9475.0,418.0
309,1,Skull,24.99,2011,393,7.012,7.21,1.42,15666,6.0,45.0,10.0,1.14,663656.0,0.0,0.0,0.0,79643.0,766.0
310,1,Amun-Re,99.99,2003,395,7.008,7.31,1.22,8664,5.0,90.0,12.0,3.04,607755.0,0.0,1.0,0.0,24502.0,37.0
311,1,Sheriff of Nottingham,149.99,2014,396,7.006,7.13,1.3,30779,5.0,60.0,14.0,1.65,1218734.0,0.0,0.0,0.0,57305.0,189.0
312,1,Shadows of Brimstone: City of the Ancients,119.02,2014,398,7.003,7.97,1.65,3519,4.0,120.0,12.0,3.34,2097204.0,1.0,0.0,0.0,12290.0,72.0
313,1,Descent: Journeys in the Dark,159.99,2005,400,7.001,7.3,1.52,11396,5.0,240.0,13.0,3.34,1823403.0,1.0,0.0,0.0,21090.0,30.0
314,1,Mansions of Madness,77.0,2011,401,7.0,7.29,1.56,12936,5.0,180.0,13.0,3.24,1596480.0,1.0,0.0,0.0,19432.0,37.0
315,1,Schotten Totten,14.89,1999,402,6.999,7.32,1.21,8235,2.0,20.0,8.0,1.73,443243.0,0.0,0.0,0.0,46637.0,415.0
316,1,Forbidden Desert,21.82,2013,405,6.996,7.13,1.17,26607,5.0,45.0,10.0,2.05,908173.0,0.0,0.0,0.0,58052.0,193.0
317,1,"Labyrinth: The War on Terror, 2001 – ?",54.55,2010,407,6.995,7.6,1.52,4459,2.0,180.0,12.0,3.63,943374.0,0.0,1.0,0.0,10481.0,89.0
318,1,Raptor,69.34,2015,408,6.994,7.31,1.2,8351,2.0,30.0,9.0,2.06,439752.0,0.0,1.0,0.0,25717.0,137.0
319,1,Mystic Vale,33.48,2016,409,6.994,7.29,1.32,9542,4.0,45.0,14.0,2.25,638781.0,0.0,1.0,0.0,47825.0,411.0
320,1,Madeira,249.23,2013,410,6.99,7.61,1.49,4028,4.0,150.0,12.0,4.29,586964.0,0.0,1.0,0.0,9856.0,45.0
321,1,Bonfire,49.07,2020,411,6.987,7.9,1.21,2819,4.0,100.0,12.0,3.64,319192.0,0.0,1.0,0.0,9030.0,405.0
322,1,Colt Express,39.99,2014,413,6.981,7.12,1.24,26041,6.0,40.0,10.0,1.82,964517.0,0.0,0.0,0.0,77150.0,396.0
323,1,Stuffed Fables,68.99,2018,414,6.981,7.54,1.32,5096,4.0,90.0,7.0,2.4,633038.0,1.0,0.0,0.0,16264.0,157.0
324,1,Hanabi,8.99,2010,415,6.979,7.08,1.4,40508,5.0,25.0,8.0,1.7,1256133.0,0.0,0.0,0.0,224855.0,1135.0
325,1,Catan,55.0,1995,416,6.977,7.14,1.48,105484,4.0,120.0,10.0,2.32,3881545.0,0.0,1.0,0.0,287798.0,1378.0
326,1,Archipelago,179.99,2012,417,6.977,7.34,1.56,7538,5.0,240.0,14.0,3.73,915981.0,0.0,1.0,0.0,15844.0,35.0
327,1,Pipeline,49.17,2019,420,6.974,7.72,1.45,3406,4.0,120.0,12.0,3.87,455984.0,0.0,1.0,0.0,9650.0,125.0
328,1,Citadels,10.99,2000,421,6.973,7.08,1.26,49469,8.0,60.0,10.0,2.05,1850385.0,0.0,1.0,0.0,109576.0,319.0
329,1,Wavelength,39.99,2019,423,6.972,7.48,1.29,5269,12.0,45.0,14.0,1.13,247620.0,0.0,0.0,0.0,18732.0,433.0
330,1,Shadows over Camelot,364.99,2005,424,6.972,7.11,1.39,25840,7.0,80.0,10.0,2.57,1482007.0,1.0,0.0,0.0,48296.0,77.0
331,1,Legends of Andor,35.99,2012,425,6.972,7.19,1.45,15820,4.0,90.0,10.0,2.76,1374777.0,1.0,0.0,0.0,41500.0,218.0
332,1,Freedom: The Underground Railroad,75.0,2012,426,6.971,7.58,1.24,3991,4.0,120.0,13.0,2.91,451012.0,1.0,1.0,1.0,9320.0,25.0
333,1,Friday,19.95,2011,428,6.969,7.14,1.22,17398,1.0,25.0,13.0,2.14,791197.0,0.0,1.0,0.0,100931.0,669.0
334,1,Small World Underground,52.54,2011,429,6.966,7.27,1.28,10014,5.0,90.0,8.0,2.59,455598.0,0.0,1.0,0.0,11586.0,33.0
335,1,Betrayal Legacy,75.0,2018,430,6.965,7.79,1.75,3537,5.0,90.0,12.0,2.83,540733.0,1.0,0.0,0.0,19967.0,101.0
336,1,Euphoria: Build a Better Dystopia,51.21,2013,431,6.964,7.25,1.39,9687,6.0,60.0,13.0,3.11,766750.0,0.0,1.0,0.0,24390.0,116.0
337,1,The Grizzled,23.26,2015,432,6.964,7.19,1.28,12705,5.0,30.0,14.0,1.95,644470.0,1.0,0.0,0.0,52132.0,145.0
338,1,The Fox in the Forest,15.0,2017,433,6.964,7.22,1.19,10141,2.0,30.0,10.0,1.58,458573.0,0.0,0.0,0.0,32410.0,368.0
339,1,Imhotep,33.95,2016,434,6.963,7.19,1.13,12489,4.0,40.0,10.0,2.0,677049.0,0.0,0.0,0.0,36393.0,191.0
340,1,Exit: The Game – Dead Man on the Orient Express,14.95,2017,438,6.961,7.68,1.36,3454,4.0,120.0,12.0,2.72,82259.0,0.0,0.0,0.0,3641.0,19.0
343,1,One Night Ultimate Werewolf,24.95,2014,442,6.957,7.13,1.61,22445,10.0,10.0,8.0,1.39,1116437.0,0.0,0.0,0.0,173087.0,560.0
344,1,Black Orchestra,60.0,2016,444,6.95,7.52,1.31,4665,5.0,90.0,14.0,2.42,680645.0,1.0,0.0,0.0,10673.0,135.0
345,1,Citadels,26.0,2016,447,6.948,7.31,1.26,8674,8.0,60.0,10.0,2.0,439461.0,0.0,0.0,0.0,14842.0,178.0
346,1,Argent: The Consortium,59.95,2015,448,6.947,7.68,1.52,3363,5.0,150.0,10.0,3.82,429678.0,0.0,1.0,0.0,6649.0,27.0
347,1,Ingenious,35.03,2004,449,6.946,7.12,1.19,15904,4.0,45.0,10.0,1.92,757730.0,0.0,0.0,0.0,79410.0,123.0
348,1,Queendomino,26.99,2017,451,6.943,7.25,1.14,8622,4.0,25.0,8.0,2.08,371947.0,0.0,0.0,0.0,24164.0,116.0
349,1,Escape Plan,107.99,2019,452,6.942,7.6,1.38,3871,5.0,120.0,12.0,3.69,559730.0,0.0,1.0,0.0,8653.0,83.0
350,1,Potion Explosion,41.99,2015,453,6.942,7.15,1.19,14607,4.0,45.0,8.0,1.75,492007.0,0.0,0.0,0.0,81165.0,1125.0
351,1,Elysium,34.79,2015,454,6.941,7.22,1.22,8758,4.0,60.0,14.0,2.76,696744.0,0.0,1.0,0.0,19470.0,66.0
352,1,The King's Dilemma,79.99,2019,455,6.941,7.97,1.58,2552,5.0,60.0,14.0,2.24,539264.0,1.0,0.0,0.0,19174.0,651.0
353,1,The Colonists,39.84,2016,458,6.937,7.63,1.43,3604,4.0,360.0,12.0,4.1,616268.0,0.0,1.0,0.0,8773.0,45.0
354,1,Tales of the Arabian Nights,399.99,2009,460,6.937,7.19,1.63,11830,6.0,120.0,12.0,2.16,1046883.0,1.0,0.0,0.0,20927.0,45.0
355,1,Photosynthesis,39.75,2017,462,6.934,7.11,1.24,18072,4.0,60.0,10.0,2.28,944705.0,0.0,0.0,0.0,31934.0,172.0
356,1,Bohnanza,19.99,1997,463,6.933,7.04,1.29,39358,7.0,45.0,13.0,1.68,1285024.0,0.0,0.0,0.0,129972.0,462.0
357,1,Railroad Ink: Deep Blue Edition,41.48,2018,464,6.933,7.26,1.17,8159,6.0,30.0,8.0,1.48,312174.0,0.0,0.0,0.0,59467.0,1473.0
358,1,1846: The Race for the Midwest,42.25,2005,465,6.933,7.95,1.37,2287,5.0,240.0,14.0,3.98,398964.0,0.0,1.0,0.0,12481.0,191.0
359,1,No Thanks!,9.99,2004,466,6.933,7.05,1.19,21286,7.0,20.0,8.0,1.14,686340.0,0.0,0.0,0.0,172608.0,1085.0
360,1,Sushi Go!,7.24,2013,467,6.932,7.04,1.14,36786,5.0,15.0,8.0,1.16,1020561.0,0.0,0.0,0.0,175918.0,1083.0
361,1,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,184.99,2013,468,6.931,7.2,1.59,12172,4.0,90.0,13.0,2.71,1846047.0,1.0,0.0,0.0,82519.0,66.0
362,1,Port Royal,18.19,2014,469,6.931,7.14,1.18,13853,5.0,50.0,8.0,1.62,615039.0,0.0,0.0,0.0,94542.0,832.0
363,1,Unmatched: Cobble & Fog,33.95,2020,470,6.93,8.32,1.19,1891,4.0,40.0,9.0,2.03,186511.0,0.0,1.0,0.0,3959.0,163.0
364,1,Last Will,40.45,2011,471,6.93,7.19,1.17,9263,5.0,75.0,14.0,2.72,523929.0,0.0,1.0,0.0,22268.0,90.0
365,1,Runebound (Third Edition),179.95,2015,472,6.929,7.49,1.4,5227,4.0,180.0,14.0,2.68,834674.0,1.0,0.0,0.0,9923.0,67.0
366,1,Taj Mahal,40.0,2000,473,6.928,7.28,1.33,7187,5.0,90.0,12.0,2.99,562636.0,0.0,1.0,0.0,13236.0,38.0
367,1,Blackout: Hong Kong,45.23,2018,474,6.927,7.5,1.25,4269,4.0,150.0,14.0,3.48,467444.0,0.0,1.0,0.0,12389.0,126.0
368,1,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,23.14,2015,475,6.926,7.81,1.46,2893,2.0,45.0,14.0,2.85,94255.0,0.0,0.0,0.0,5167.0,11.0
369,1,Sidereal Confluence,69.99,2017,476,6.926,7.83,1.63,2702,9.0,180.0,14.0,3.56,512871.0,0.0,1.0,0.0,5329.0,88.0
370,1,Karuba,34.99,2015,479,6.924,7.2,1.09,9178,4.0,40.0,8.0,1.46,452702.0,0.0,0.0,0.0,48033.0,251.0
371,1,Smartphone Inc.,59.99,2018,481,6.922,7.73,1.15,2990,5.0,90.0,12.0,2.71,336565.0,0.0,1.0,0.0,7805.0,214.0
372,1,Hadara,49.99,2019,482,6.922,7.48,1.14,4408,5.0,60.0,10.0,2.18,286308.0,0.0,1.0,0.0,17840.0,315.0
373,1,Colosseum,149.99,2007,483,6.922,7.22,1.26,8527,5.0,90.0,10.0,2.75,644917.0,0.0,1.0,0.0,16319.0,22.0
374,1,Oceans,49.79,2020,484,6.921,7.65,1.33,3648,4.0,90.0,12.0,2.81,439413.0,0.0,1.0,0.0,10416.0,191.0
375,1,Hammer of the Scots,77.99,2002,486,6.919,7.55,1.39,3905,2.0,180.0,12.0,2.98,631366.0,0.0,0.0,0.0,6573.0,11.0
376,1,Nexus Ops,159.95,2005,491,6.916,7.21,1.25,8547,4.0,90.0,12.0,2.23,779756.0,1.0,0.0,0.0,19345.0,17.0
377,1,AquaSphere,60.0,2014,492,6.913,7.28,1.32,6650,4.0,100.0,12.0,3.69,474421.0,0.0,1.0,0.0,14155.0,66.0
378,1,Marvel United,25.8,2020,493,6.912,7.7,1.43,3468,4.0,40.0,14.0,1.85,582841.0,0.0,0.0,0.0,24475.0,1011.0
379,1,Blood Bowl (2016 Edition),113.78,2016,494,6.911,8.05,1.51,2337,2.0,120.0,12.0,3.54,375214.0,1.0,0.0,0.0,9925.0,48.0
380,1,Automobile,146.46,2009,495,6.91,7.33,1.4,5457,5.0,120.0,12.0,3.52,544567.0,0.0,1.0,0.0,11116.0,19.0
381,1,Evolution,39.99,2014,496,6.91,7.12,1.31,14195,6.0,60.0,12.0,2.44,1078369.0,0.0,1.0,0.0,34866.0,112.0
382,1,Conan,84.88,2016,497,6.909,7.7,1.57,4089,5.0,90.0,14.0,2.76,1375562.0,1.0,0.0,0.0,8652.0,23.0
383,1,DVONN,33.23,2001,498,6.908,7.45,1.34,4548,2.0,30.0,9.0,2.66,304054.0,0.0,0.0,0.0,17450.0,34.0
384,1,Telestrations: 12 Player Party Pack,38.54,2011,603,6.796,7.76,1.37,2303,12.0,30.0,12.0,1.07,64844.0,0.0,0.0,0.0,7800.0,53.0
385,1,Feudum,119.96,2017,604,6.795,7.66,1.76,2974,5.0,180.0,12.0,4.59,640708.0,0.0,1.0,0.0,5561.0,65.0
386,1,D-Day at Omaha Beach,69.95,2009,605,6.795,8.27,1.4,1599,2.0,480.0,12.0,3.44,742809.0,0.0,0.0,0.0,3247.0,10.0
